iter	RMSE
1683	176.8988562
1684	176.8836524
1685	176.8739123
1686	176.7919348
1687	176.7696189
1688	176.7107489
1689	176.6495437
1690	176.6302576
1691	176.6016393
1692	176.5860893
1693	176.556701
1694	176.5093927
1695	176.4848878
1696	176.4625208
1697	176.4255182
1698	176.3676308
1699	176.3574529
1700	176.280815
1701	176.2429137
1702	176.2185442
1703	176.1595805
1704	176.1493724
1705	176.1245907
1706	176.0788108
1707	176.0019362
1708	175.9907624
1709	175.9377229
1710	175.8981813
1711	175.8478177
1712	175.7832384
1713	175.7725016
1714	175.7559867
1715	175.7374354
1716	175.6961208
1717	175.6396736
1718	175.6155951
1719	175.5940736
1720	175.543995
1721	175.4992808
1722	175.4163217
1723	175.3730613
1724	175.3570272
1725	175.3460924
1726	175.3257281
1727	175.2912346
1728	175.2825848
1729	175.2678539
1730	175.2294883
1731	175.2151673
1732	175.1597577
1733	175.0937199
1734	175.0743005
1735	175.0289994
1736	175.0019898
1737	174.9643919
1738	174.955233
1739	174.9226853
1740	174.9047593
1741	174.846504
1742	174.7961184
1743	174.7420373
1744	174.7275823
1745	174.6622604
1746	174.6306165
1747	174.5781266
1748	174.5594195
1749	174.5295326
1750	174.5142487
1751	174.4802764
1752	174.4371366
1753	174.4090513
1754	174.3548555
1755	174.2964423
1756	174.2438889
1757	174.2120153
1758	174.1558919
1759	174.1265435
1760	174.0749383
1761	174.0405786
1762	174.0177143
1763	173.9809537
1764	173.9700344
1765	173.9334319
1766	173.8754298
1767	173.8388988
1768	173.7900101
1769	173.7215357
1770	173.7129384
1771	173.6441952
1772	173.6356303
1773	173.5570187
1774	173.4928679
1775	173.4364452
1776	173.4104878
1777	173.3875474
1778	173.3781223
1779	173.3473272
1780	173.3271382
1781	173.2919167
1782	173.2760968
1783	173.2049706
1784	173.156927
1785	173.1119726
1786	173.0802509
1787	173.0377843
1788	172.9800167
1789	172.9366467
1790	172.925334
1791	172.893185
1792	172.836701
1793	172.819769
1794	172.7596277
1795	172.7513427
1796	172.6904176
1797	172.6194679
1798	172.5967153
1799	172.5830017
1800	172.5472087
1801	172.5130004
1802	172.4774366
1803	172.4632591
1804	172.4265557
1805	172.4188864
1806	172.3789583
1807	172.3418064
1808	172.3283597
1809	172.269486
1810	172.2550752
1811	172.2346794
1812	172.2023189
1813	172.1953078
1814	172.1818902
1815	172.1407683
1816	172.0816953
1817	172.0466245
1818	171.9996601
1819	171.9557545
1820	171.9299634
1821	171.8792453
1822	171.8683174
1823	171.8521995
1824	171.7946534
1825	171.7764253
1826	171.7266935
1827	171.6970856
1828	171.6228554
1829	171.577849
1830	171.5280895
1831	171.5195597
1832	171.4972573
1833	171.4467483
1834	171.4021886
1835	171.3777207
1836	171.3555938
1837	171.2838532
1838	171.2353622
1839	171.2005259
1840	171.1543178
1841	171.1315922
1842	171.1163576
1843	171.067945
1844	171.009096
1845	170.9955801
1846	170.9583783
1847	170.9489967
1848	170.9258981
1849	170.8908056
1850	170.8338284
1851	170.8273074
1852	170.8021739
1853	170.7865423
1854	170.7400824
1855	170.6948274
1856	170.6774202
1857	170.6587646
1858	170.5971109
1859	170.5882256
1860	170.5770819
1861	170.5445771
1862	170.5058625
1863	170.4518062
1864	170.4306321
1865	170.3578669
1866	170.3217415
1867	170.3066247
1868	170.2616486
1869	170.2425416
1870	170.2297863
1871	170.2059049
1872	170.1535506
1873	170.1220416
1874	170.0857682
1875	170.0661061
1876	169.9961212
1877	169.9235643
1878	169.9013371
1879	169.8316378
1880	169.8149407
1881	169.8040216
1882	169.7805767
1883	169.7217973
1884	169.679038
1885	169.6288505
1886	169.572729
1887	169.560095
1888	169.5527691
1889	169.5205495
1890	169.4773276
1891	169.4555552
1892	169.4401859
1893	169.4088701
1894	169.3638305
1895	169.3294191
1896	169.2796884
1897	169.2254957
1898	169.1827372
1899	169.1307387
1900	169.0648185
1901	169.0104941
1902	168.9905858
1903	168.9459738
1904	168.8776541
1905	168.8643087
1906	168.8098667
1907	168.7858871
1908	168.7662712
1909	168.7535007
1910	168.7225721
1911	168.6759966
1912	168.6208934
1913	168.5545252
1914	168.5209619
1915	168.4795061
1916	168.4302478
1917	168.4073154
1918	168.3560805
1919	168.3389456
1920	168.2952979
1921	168.2252558
1922	168.2098838
1923	168.174142
1924	168.1552331
1925	168.1176921
1926	168.0832181
1927	168.06421
1928	168.0297389
1929	168.0125761
1930	167.978816
1931	167.9531637
1932	167.9016437
1933	167.8892833
1934	167.8743235
1935	167.8395461
1936	167.8305518
1937	167.7915075
1938	167.7714126
1939	167.7202731
1940	167.6775552
1941	167.6515633
1942	167.632243
1943	167.623747
1944	167.5738178
1945	167.5372039
1946	167.4858022
1947	167.4499313
1948	167.4026331
1949	167.3464101
1950	167.3286205
1951	167.3079639
1952	167.2726799
1953	167.2264129
1954	167.2142068
1955	167.2000894
1956	167.1876653
1957	167.1531336
1958	167.1140282
1959	167.0649275
1960	167.0387019
1961	167.027675
1962	167.0078623
1963	166.9797099
1964	166.9060359
1965	166.854734
1966	166.8364155
1967	166.7834732
1968	166.7732453
1969	166.7473761
1970	166.7314227
1971	166.6825262
1972	166.6526311
1973	166.6223497
1974	166.5835189
1975	166.5556052
1976	166.4898128
1977	166.4695763
1978	166.4395005
1979	166.3762084
1980	166.3457661
1981	166.3251818
1982	166.278695
1983	166.2334825
1984	166.1823022
1985	166.1377455
1986	166.1183733
1987	166.096083
1988	166.043967
1989	166.0186066
1990	166.0065923
1991	165.9531831
1992	165.9231815
1993	165.9064447
1994	165.9013123
1995	165.8497853
1996	165.8215651
1997	165.7767293
1998	165.7685452
1999	165.6959575
2000	165.6514727
2001	165.6422745
2002	165.5953934
2003	165.5788336
2004	165.5234108
2005	165.4989938
2006	165.475187
2007	165.4099139
2008	165.3906271
2009	165.3516825
2010	165.3012369
2011	165.245829
2012	165.2023568
2013	165.177184
2014	165.132177
2015	165.1045637
2016	165.0411962
2017	165.011858
2018	164.9635712
2019	164.9257649
2020	164.8986848
2021	164.8618431
2022	164.7994765
2023	164.7683937
2024	164.7348604
2025	164.6923404
2026	164.6741567
2027	164.615122
2028	164.5654889
2029	164.5141228
2030	164.4902723
2031	164.4892172
2032	164.4734014
2033	164.4265492
2034	164.4035006
2035	164.3749887
2036	164.3422087
2037	164.3216143
2038	164.2822157
2039	164.2297309
2040	164.2008482
2041	164.1559759
2042	164.1218569
2043	164.0856155
2044	164.0739329
2045	164.0310491
2046	163.9945683
2047	163.9544383
2048	163.8904783
2049	163.8504758
2050	163.8151952
2051	163.7703594
2052	163.7209823
2053	163.6713123
2054	163.6654427
2055	163.6480051
2056	163.603285
2057	163.5983535
2058	163.5375915
2059	163.4980236
2060	163.4542614
2061	163.4369703
2062	163.4095864
2063	163.3683722
2064	163.3273749
2065	163.3052941
2066	163.2927498
2067	163.2802607
2068	163.2292223
2069	163.207714
2070	163.1982709
2071	163.1411539
2072	163.1349357
2073	163.1005648
2074	163.068244
2075	163.0374076
2076	162.9939296
2077	162.9582432
2078	162.9230997
2079	162.9127551
2080	162.8807043
2081	162.8455504
2082	162.8224618
2083	162.7930152
2084	162.7573398
2085	162.7251527
2086	162.6979936
2087	162.6858373
2088	162.6732572
2089	162.6203406
2090	162.6078963
2091	162.5706441
2092	162.5153588
2093	162.4587779
2094	162.441879
2095	162.4358788
2096	162.3948528
2097	162.3783996
2098	162.35999
2099	162.3287042
2100	162.3019484
2101	162.2613525
2102	162.2130585
2103	162.1778777
2104	162.1539653
2105	162.1452923
2106	162.1066357
2107	162.0638638
2108	162.0327092
2109	161.985773
2110	161.960112
2111	161.9305812
2112	161.8969179
2113	161.8569017
2114	161.8509236
2115	161.8061067
2116	161.7776411
2117	161.7659873
2118	161.721593
2119	161.6991988
2120	161.6612109
2121	161.6175725
2122	161.6031216
2123	161.5914872
2124	161.5816689
2125	161.5379237
2126	161.497364
2127	161.458154
2128	161.4330126
2129	161.4098158
2130	161.3711714
2131	161.3377215
2132	161.3189675
2133	161.3143813
2134	161.2729785
2135	161.2481296
2136	161.222934
2137	161.2003529
2138	161.1528882
2139	161.1066815
2140	161.0687745
2141	161.0443817
2142	161.0124648
2143	160.9674285
2144	160.9266718
2145	160.8839464
2146	160.8446257
2147	160.8333784
2148	160.820642
2149	160.8145862
2150	160.8002557
2151	160.7849234
2152	160.7424178
2153	160.7263833
2154	160.684607
2155	160.6418284
2156	160.6126241
2157	160.5849179
2158	160.5755394
2159	160.5466337
2160	160.5050201
2161	160.4891251
2162	160.4529574
2163	160.4320614
2164	160.4228311
2165	160.4144327
2166	160.3984674
2167	160.3581999
2168	160.3432016
2169	160.3044716
2170	160.278717
2171	160.2207006
2172	160.1919744
2173	160.1524634
2174	160.0942025
2175	160.0303302
2176	160.0062452
2177	159.9861768
2178	159.9759215
2179	159.9285663
2180	159.9079193
2181	159.8778028
2182	159.8691341
2183	159.8590226
2184	159.8558259
2185	159.8366609
2186	159.8157949
2187	159.7795328
2188	159.7694655
2189	159.74638
2190	159.7047472
2191	159.6912109
2192	159.6804261
2193	159.6211156
2194	159.5952148
2195	159.564424
2196	159.5076563
2197	159.4977801
2198	159.4763029
2199	159.4524437
2200	159.4131511
2201	159.3675678
2202	159.3593761
2203	159.3321885
2204	159.3271104
2205	159.294032
2206	159.2684819
2207	159.2417064
2208	159.2067089
2209	159.1654105
2210	159.1414338
2211	159.1305894
2212	159.0965937
2213	159.0564522
2214	159.0316511
2215	159.014958
2216	159.011319
2217	158.996658
2218	158.9846756
2219	158.9576559
2220	158.9395024
2221	158.91539
2222	158.8894092
2223	158.8649866
2224	158.8304208
2225	158.8296953
2226	158.7900425
2227	158.7848461
2228	158.7521234
2229	158.7315525
2230	158.6817045
2231	158.6253328
2232	158.5728896
2233	158.5238927
2234	158.4779817
2235	158.4688972
2236	158.4315756
2237	158.4088476
2238	158.3718418
2239	158.3367631
2240	158.3060475
2241	158.3004501
2242	158.2774832
2243	158.238972
2244	158.214653
2245	158.2040894
2246	158.164329
2247	158.1244669
2248	158.1123341
2249	158.0824816
2250	158.0614833
2251	158.0410818
2252	157.9935531
2253	157.9808623
2254	157.9768906
2255	157.9539609
2256	157.9280636
2257	157.9071836
2258	157.8832141
2259	157.8598151
2260	157.8154822
2261	157.7921955
2262	157.7829509
2263	157.7454979
2264	157.7380032
2265	157.7188927
2266	157.6918264
2267	157.6762222
2268	157.6469268
2269	157.6375853
2270	157.6047254
2271	157.5895928
2272	157.5601315
2273	157.5492411
2274	157.5023361
2275	157.4739881
2276	157.4481851
2277	157.4342115
2278	157.41728
2279	157.3770347
2280	157.3437253
2281	157.3344372
2282	157.2959674
2283	157.2670701
2284	157.230213
2285	157.208984
2286	157.1805756
2287	157.1204637
2288	157.071029
2289	157.0595285
2290	157.0227423
2291	157.0173225
2292	156.9950069
2293	156.9659026
2294	156.9355531
2295	156.9041037
2296	156.8755328
2297	156.870679
2298	156.8488571
2299	156.8251587
2300	156.8125072
2301	156.7642041
2302	156.7334845
2303	156.7139323
2304	156.7037565
2305	156.6985485
2306	156.6976417
2307	156.6626564
2308	156.643064
2309	156.6421123
2310	156.6327671
2311	156.6018798
2312	156.5811852
2313	156.5723935
2314	156.5620781
2315	156.5216203
2316	156.4494924
2317	156.4089365
2318	156.3657419
2319	156.3523734
2320	156.3422714
2321	156.328361
2322	156.2861167
2323	156.2367411
2324	156.2112878
2325	156.1762117
2326	156.1606665
2327	156.124739
2328	156.1127366
2329	156.0725956
2330	156.0388607
2331	156.0185786
2332	156.010428
2333	155.9884724
2334	155.9548433
2335	155.8981032
2336	155.8734676
2337	155.8571363
2338	155.8192025
2339	155.7934513
2340	155.7713512
2341	155.7374867
2342	155.7208719
2343	155.7089292
2344	155.6814359
2345	155.6582601
2346	155.6413209
2347	155.6313735
2348	155.6226098
2349	155.6029095
2350	155.5738533
2351	155.5208073
2352	155.4907192
2353	155.4430439
2354	155.3925887
2355	155.3622594
2356	155.3435152
2357	155.3079607
2358	155.2703718
2359	155.2695025
2360	155.2329388
2361	155.2292974
2362	155.2196303
2363	155.2007459
2364	155.1430332
2365	155.1367676
2366	155.1320041
2367	155.1153027
2368	155.0998161
2369	155.0721114
2370	155.0350619
2371	155.0246957
2372	154.9895162
2373	154.9691184
2374	154.9451477
2375	154.8854045
2376	154.8331693
2377	154.7946816
2378	154.7655114
2379	154.7488728
2380	154.728235
2381	154.6973633
2382	154.6427315
2383	154.6344659
2384	154.6049131
2385	154.5901706
2386	154.5577818
2387	154.5261734
2388	154.5024903
2389	154.4482247
2390	154.4034207
2391	154.3853258
2392	154.3601686
2393	154.3265955
2394	154.3064043
2395	154.2998687
2396	154.2456453
2397	154.1989525
2398	154.1671717
2399	154.1414735
2400	154.108719
2401	154.0788467
2402	154.043183
2403	154.0103091
2404	153.9851319
2405	153.9549505
2406	153.9345868
2407	153.8779168
2408	153.83233
2409	153.7927426
2410	153.783485
2411	153.7601014
2412	153.7420188
2413	153.7308748
2414	153.7127114
2415	153.6960042
2416	153.6562078
2417	153.6369036
2418	153.6189637
2419	153.5970435
2420	153.5825811
2421	153.5346463
2422	153.4853421
2423	153.4672369
2424	153.4318409
2425	153.3994417
2426	153.3860131
2427	153.3625856
2428	153.3088381
2429	153.2602685
2430	153.2377495
2431	153.1929023
2432	153.1732102
2433	153.1416922
2434	153.0908842
2435	153.0680115
2436	153.0290896
2437	153.0148903
2438	153.0111671
2439	152.993231
2440	152.9843065
2441	152.9513353
2442	152.9373223
2443	152.8898146
2444	152.8512101
2445	152.8142262
2446	152.7972422
2447	152.7797899
2448	152.7605423
2449	152.6976049
2450	152.6888547
2451	152.639865
2452	152.623334
2453	152.5860963
2454	152.5383227
2455	152.4939857
2456	152.4577964
2457	152.4379828
2458	152.4039477
2459	152.3893549
2460	152.3732168
2461	152.3493628
2462	152.3222446
2463	152.3125956
2464	152.2922907
2465	152.2567781
2466	152.2135182
2467	152.2046883
2468	152.1887256
2469	152.1813536
2470	152.1370724
2471	152.0847585
2472	152.0622729
2473	152.0299104
2474	152.0204967
2475	151.9770818
2476	151.9620439
2477	151.9307754
2478	151.919547
2479	151.8864584
2480	151.8716591
2481	151.8502235
2482	151.8031121
2483	151.7699605
2484	151.760537
2485	151.706617
2486	151.6868782
2487	151.6725666
2488	151.6664259
2489	151.6292466
2490	151.6182096
2491	151.5926842
2492	151.568512
2493	151.5591312
2494	151.5399027
2495	151.5339331
2496	151.4941456
2497	151.4800276
2498	151.4429276
2499	151.442128
2500	151.4139582
2501	151.3683819
2502	151.3594153
2503	151.3455664
2504	151.3317598
2505	151.3309711
2506	151.2921956
2507	151.2547537
2508	151.2179678
2509	151.1862238
2510	151.1677209
2511	151.1440847
2512	151.1215088
2513	151.072497
2514	151.0407344
2515	151.0028322
2516	150.9771193
2517	150.966948
2518	150.9493097
2519	150.9301268
2520	150.9128059
2521	150.9030018
2522	150.8921539
2523	150.8601166
2524	150.850418
2525	150.8337386
2526	150.8213282
2527	150.7942684
2528	150.7617407
2529	150.7251545
2530	150.7014581
2531	150.6543355
2532	150.6055944
2533	150.5956363
2534	150.5761814
2535	150.5381153
2536	150.5357305
2537	150.5163734
2538	150.4809195
2539	150.4494441
2540	150.4422831
2541	150.4102955
2542	150.3660019
2543	150.3542625
2544	150.3059482
2545	150.2667092
2546	150.2310181
2547	150.1998352
2548	150.1867142
2549	150.1466024
2550	150.1386872
2551	150.1042177
2552	150.0841847
2553	150.0352779
2554	149.9878754
2555	149.9754262
2556	149.9542946
2557	149.9453557
2558	149.9371011
2559	149.9012015
2560	149.8699581
2561	149.8512073
2562	149.8325324
2563	149.8072899
2564	149.7808679
2565	149.7680358
2566	149.7518248
2567	149.7268817
2568	149.7030119
2569	149.7006628
2570	149.6514036
2571	149.6221693
2572	149.6110694
2573	149.5999165
2574	149.5795098
2575	149.5597752
2576	149.5459447
2577	149.5162089
2578	149.5069258
2579	149.5061872
2580	149.4878239
2581	149.4585279
2582	149.4562323
2583	149.4342152
2584	149.3975352
2585	149.3692586
2586	149.3519866
2587	149.3343455
2588	149.3175799
2589	149.3003613
2590	149.2583486
2591	149.2313672
2592	149.1961979
2593	149.1695539
2594	149.1462319
2595	149.1162598
2596	149.1120888
2597	149.0819363
2598	149.0672574
2599	149.0664898
2600	149.0320732
2601	148.9990849
2602	148.9833677
2603	148.9463894
2604	148.9155026
2605	148.8800873
2606	148.8641142
2607	148.8609394
2608	148.8271171
2609	148.810979
2610	148.8014298
2611	148.7918841
2612	148.7573966
2613	148.7386026
2614	148.7082827
2615	148.6859966
2616	148.6599742
2617	148.653329
2618	148.6131915
2619	148.5859618
2620	148.5851993
2621	148.5645626
2622	148.5397858
2623	148.5026359
2624	148.4690094
2625	148.4337104
2626	148.4107364
2627	148.3821978
2628	148.3648625
2629	148.3233576
2630	148.3038349
2631	148.2844689
2632	148.2649536
2633	148.2555254
2634	148.232171
2635	148.2144773
2636	148.2023172
2637	148.1576131
2638	148.1256791
2639	148.1117356
2640	148.0797458
2641	148.0639891
2642	148.0448191
2643	148.03369
2644	148.0207869
2645	147.9981362
2646	147.9811799
2647	147.9752126
2648	147.9248975
2649	147.8919715
2650	147.8827144
2651	147.8615844
2652	147.8452862
2653	147.8120125
2654	147.7954715
2655	147.7628261
2656	147.7509358
2657	147.7370859
2658	147.7228521
2659	147.6843874
2660	147.6737237
2661	147.6731086
2662	147.6457497
2663	147.63103
2664	147.5945332
2665	147.5645779
2666	147.5206811
2667	147.50564
2668	147.4641218
2669	147.4387605
2670	147.4325063
2671	147.407044
2672	147.3993175
2673	147.3781191
2674	147.3500896
2675	147.3147109
2676	147.2788288
2677	147.2447356
2678	147.2137606
2679	147.2091815
2680	147.1908968
2681	147.1517496
2682	147.1223498
2683	147.1070617
2684	147.0784122
2685	147.0580313
2686	147.029775
2687	146.9813785
2688	146.9526823
2689	146.9110015
2690	146.8861157
2691	146.8706333
2692	146.8528897
2693	146.8248292
2694	146.7936167
2695	146.7747795
2696	146.7688452
2697	146.7380177
2698	146.7333505
2699	146.7246538
2700	146.7085234
2701	146.6589577
2702	146.6423148
2703	146.6246798
2704	146.5874705
2705	146.581613
2706	146.5617765
2707	146.5591995
2708	146.5034935
2709	146.4837726
2710	146.4513421
2711	146.4108943
2712	146.3819959
2713	146.3414485
2714	146.3014946
2715	146.2839276
2716	146.2547013
2717	146.2303696
2718	146.2262196
2719	146.1922979
2720	146.1595603
2721	146.1396098
2722	146.1307836
2723	146.0997634
2724	146.0651502
2725	146.0498477
2726	146.0300379
2727	146.0040614
2728	145.9719281
2729	145.9579243
2730	145.9572859
2731	145.9399305
2732	145.9159504
2733	145.8891476
2734	145.8576925
2735	145.8442401
2736	145.8199915
2737	145.7864719
2738	145.7543391
2739	145.7253358
2740	145.6957927
2741	145.6615389
2742	145.6320841
2743	145.6027007
2744	145.5755149
2745	145.5547295
2746	145.5275881
2747	145.5268594
2748	145.5069718
2749	145.474423
2750	145.4391562
2751	145.4075376
2752	145.3607666
2753	145.340367
2754	145.3195309
2755	145.2960927
2756	145.2617181
2757	145.2314879
2758	145.1977119
2759	145.179617
2760	145.1646341
2761	145.1427649
2762	145.1361955
2763	145.1152419
2764	145.0807589
2765	145.071437
2766	145.0646348
2767	145.0475529
2768	145.03308
2769	145.0301374
2770	145.0162957
2771	145.0091449
2772	144.9933554
2773	144.9722929
2774	144.9458752
2775	144.9051742
2776	144.8834398
2777	144.8722474
2778	144.8454318
2779	144.8324475
2780	144.8050335
2781	144.7964025
2782	144.7522822
2783	144.7347417
2784	144.7192735
2785	144.6857313
2786	144.6708566
2787	144.6623346
2788	144.628332
2789	144.5980515
2790	144.5841924
2791	144.5762803
2792	144.5478387
2793	144.5114261
2794	144.4786496
2795	144.4477357
2796	144.4360243
2797	144.405543
2798	144.388081
2799	144.3715165
2800	144.3413408
2801	144.3140815
2802	144.289289
2803	144.250947
2804	144.2184937
2805	144.2034524
2806	144.196125
2807	144.188024
2808	144.1693798
2809	144.1522229
2810	144.1438164
2811	144.1040196
2812	144.0745167
2813	144.0461726
2814	144.020187
2815	143.9951945
2816	143.9679469
2817	143.9672821
2818	143.939274
2819	143.9289803
2820	143.8830883
2821	143.8636997
2822	143.840439
2823	143.8209154
2824	143.8126069
2825	143.8119044
2826	143.7669885
2827	143.7560344
2828	143.727047
2829	143.6967261
2830	143.6707523
2831	143.6635134
2832	143.6521244
2833	143.6334069
2834	143.6080567
2835	143.5759824
2836	143.5549209
2837	143.543389
2838	143.5380409
2839	143.514164
2840	143.4704111
2841	143.4659988
2842	143.4379604
2843	143.4025457
2844	143.3626583
2845	143.3484006
2846	143.333993
2847	143.3226322
2848	143.3064545
2849	143.2952964
2850	143.264711
2851	143.256613
2852	143.2329779
2853	143.2003459
2854	143.1780056
2855	143.1731523
2856	143.1487613
2857	143.1147663
2858	143.0826813
2859	143.0567711
2860	143.0481799
2861	143.0149464
2862	142.9732184
2863	142.9602127
2864	142.9500136
2865	142.925082
2866	142.8956148
2867	142.8754779
2868	142.8748387
2869	142.861898
2870	142.8333446
2871	142.8061283
2872	142.774017
2873	142.7557502
2874	142.755161
2875	142.749625
2876	142.733841
2877	142.6895167
2878	142.6815468
2879	142.6555059
2880	142.6476327
2881	142.63585
2882	142.6174138
2883	142.5882711
2884	142.5337524
2885	142.5112539
2886	142.4798482
2887	142.474825
2888	142.4581465
2889	142.4400512
2890	142.4394237
2891	142.4309272
2892	142.4146181
2893	142.3873574
2894	142.3516026
2895	142.3244721
2896	142.3059243
2897	142.2732067
2898	142.2536411
2899	142.2372327
2900	142.2351316
2901	142.2095201
2902	142.1919877
2903	142.160605
2904	142.1569041
2905	142.1132837
2906	142.1062523
2907	142.0935395
2908	142.0418257
2909	142.0121891
2910	141.9961873
2911	141.9878367
2912	141.9795625
2913	141.9610933
2914	141.9533734
2915	141.9417437
2916	141.9177438
2917	141.8966856
2918	141.8716595
2919	141.871015
2920	141.8461591
2921	141.803528
2922	141.7615218
2923	141.7295677
2924	141.6856654
2925	141.6638576
2926	141.6602948
2927	141.6413941
2928	141.6065603
2929	141.5911738
2930	141.5479414
2931	141.5307387
2932	141.5131612
2933	141.4775374
2934	141.4669488
2935	141.4599988
2936	141.4503135
2937	141.4386119
2938	141.4069868
2939	141.3714684
2940	141.3616121
2941	141.3429342
2942	141.3234351
2943	141.2860803
2944	141.2589239
2945	141.2091921
2946	141.1922595
2947	141.1788869
2948	141.1735305
2949	141.1286507
2950	141.0782328
2951	141.0643733
2952	141.0274595
2953	140.9966198
2954	140.9894286
2955	140.971462
2956	140.9575246
2957	140.9079489
2958	140.872581
2959	140.8526842
2960	140.8293328
2961	140.815143
2962	140.8091169
2963	140.7974479
2964	140.7486095
2965	140.7322265
2966	140.7030866
2967	140.6849383
2968	140.6788108
2969	140.6437026
2970	140.627072
2971	140.6041762
2972	140.5736995
2973	140.5631466
2974	140.5412957
2975	140.5092407
2976	140.4689547
2977	140.4665163
2978	140.4436741
2979	140.3905398
2980	140.3539082
2981	140.3377433
2982	140.3205364
2983	140.2988244
2984	140.2685376
2985	140.2400062
2986	140.1996831
2987	140.1716998
2988	140.1596851
2989	140.1424086
2990	140.1234974
2991	140.0952195
2992	140.0721018
2993	140.056085
2994	140.0448795
2995	140.0046329
2996	139.9786564
2997	139.9643264
2998	139.9487825
2999	139.944642
3000	139.937053
3001	139.9117042
3002	139.8738605
3003	139.8317446
3004	139.8167372
3005	139.8009882
3006	139.786238
3007	139.7389328
3008	139.7075242
3009	139.6931674
3010	139.6686999
3011	139.6479999
3012	139.6314041
3013	139.615118
3014	139.5811682
3015	139.5507463
3016	139.5378129
3017	139.5254768
3018	139.498171
3019	139.4822145
3020	139.4715685
3021	139.4554375
3022	139.436108
3023	139.4228765
3024	139.4085354
3025	139.3928693
3026	139.3544016
3027	139.3228487
3028	139.307424
3029	139.2848019
3030	139.2803602
3031	139.2467624
3032	139.2351357
3033	139.2299312
3034	139.1902249
3035	139.169157
3036	139.1473904
3037	139.1292539
3038	139.1012647
3039	139.082157
3040	139.0697834
3041	139.0607384
3042	139.0487639
3043	139.0349309
3044	139.0046456
3045	138.9752106
3046	138.9598221
3047	138.9495667
3048	138.9255774
3049	138.901525
3050	138.8600333
3051	138.8455265
3052	138.836633
3053	138.8214152
3054	138.7844178
3055	138.7720256
3056	138.7483971
3057	138.7333561
3058	138.6989737
3059	138.6677879
3060	138.6304934
3061	138.6073927
3062	138.6067663
3063	138.5824015
3064	138.5535756
3065	138.5357375
3066	138.5065538
3067	138.4901728
3068	138.4608221
3069	138.4435421
3070	138.429371
3071	138.4135728
3072	138.3837564
3073	138.3487291
3074	138.32082
3075	138.2947932
3076	138.2809108
3077	138.26618
3078	138.2390666
3079	138.2235626
3080	138.2006361
3081	138.1758441
3082	138.1446072
3083	138.1226576
3084	138.1102874
3085	138.0950353
3086	138.0761105
3087	138.0331576
3088	138.0143873
3089	138.0054651
3090	137.9832594
3091	137.9695001
3092	137.9688827
3093	137.9455827
3094	137.9240734
3095	137.9022568
3096	137.8954595
3097	137.8791828
3098	137.8641235
3099	137.8345525
3100	137.8175791
3101	137.8020378
3102	137.7874215
3103	137.7692138
3104	137.7651367
3105	137.7403343
3106	137.7010344
3107	137.6669587
3108	137.6603532
3109	137.6319056
3110	137.5943365
3111	137.5668402
3112	137.5386869
3113	137.5157891
3114	137.4943364
3115	137.4936245
3116	137.4569845
3117	137.4360314
3118	137.4300846
3119	137.4119309
3120	137.3998579
3121	137.3870798
3122	137.3602505
3123	137.3485822
3124	137.3219387
3125	137.2961148
3126	137.275941
3127	137.2423203
3128	137.2312387
3129	137.2169813
3130	137.211777
3131	137.1814921
3132	137.1638843
3133	137.1331823
3134	137.1217034
3135	137.096455
3136	137.0684938
3137	137.047602
3138	137.0334689
3139	137.0069244
3140	136.9896741
3141	136.9704227
3142	136.9655656
3143	136.944418
3144	136.9414071
3145	136.9408279
3146	136.9179326
3147	136.9005794
3148	136.8595414
3149	136.8395078
3150	136.8177284
3151	136.8016398
3152	136.7743774
3153	136.7442582
3154	136.7221807
3155	136.7217737
3156	136.697563
3157	136.6792275
3158	136.6674485
3159	136.6566759
3160	136.640638
3161	136.6153278
3162	136.5902995
3163	136.5807948
3164	136.5441562
3165	136.5144714
3166	136.4849503
3167	136.4762078
3168	136.4476748
3169	136.4362936
3170	136.4223477
3171	136.4085658
3172	136.3928688
3173	136.3686568
3174	136.3635463
3175	136.3499333
3176	136.3242071
3177	136.3068821
3178	136.2840052
3179	136.2661276
3180	136.2443602
3181	136.2144939
3182	136.1751312
3183	136.1559751
3184	136.1305693
3185	136.118008
3186	136.0880793
3187	136.0555406
3188	136.0371887
3189	136.0239096
3190	136.0090694
3191	135.9994037
3192	135.9710578
3193	135.9530684
3194	135.9245472
3195	135.8981289
3196	135.8849971
3197	135.8691592
3198	135.8561821
3199	135.8440589
3200	135.7947006
3201	135.7633816
3202	135.750566
3203	135.7273955
3204	135.6983973
3205	135.6906664
3206	135.690062
3207	135.6740356
3208	135.6578478
3209	135.6435631
3210	135.6398577
3211	135.6188123
3212	135.5867757
3213	135.5548679
3214	135.5241981
3215	135.5085129
3216	135.495882
3217	135.4953142
3218	135.4660209
3219	135.4368211
3220	135.4225141
3221	135.4097802
3222	135.3850964
3223	135.3671845
3224	135.3460606
3225	135.3228545
3226	135.2995791
3227	135.2974572
3228	135.277829
3229	135.2457996
3230	135.2107518
3231	135.1878475
3232	135.1673651
3233	135.1369028
3234	135.1131567
3235	135.1004516
3236	135.0725778
3237	135.0431822
3238	135.0287946
3239	135.0061235
3240	134.9695444
3241	134.9603532
3242	134.9376996
3243	134.9345578
3244	134.920738
3245	134.9144744
3246	134.9055305
3247	134.8842486
3248	134.8782613
3249	134.8708855
3250	134.8702944
3251	134.8640486
3252	134.8513663
3253	134.8413689
